datetime,region,demand_mwh,solar_gen_mwh,wind_gen_mwh,scenario
2023-10-18 18:00:00,Bavaria,64,128,117,Base
2023-10-18 19:00:00,Bavaria,486,43,91,HP_Boost
2023-10-18 20:00:00,Bavaria,244,193,281,HP_Boost
2023-10-18 21:00:00,Bavaria,202,143,30,HP_Boost
2023-10-18 22:00:00,Bavaria,268,189,66,Base
2023-10-18 23:00:00,Bavaria,292,11,201,HP_Boost
2023-10-19 00:00:00,Bavaria,372,76,142,Base
2023-10-19 01:00:00,Bavaria,228,146,155,Base
2023-10-19 02:00:00,Bavaria,341,64,21,Base
2023-10-19 03:00:00,Bavaria,148,185,125,HP_Boost
2023-10-19 04:00:00,Bavaria,343,34,104,Base
2023-10-19 05:00:00,Bavaria,315,45,13,HP_Boost
2023-10-19 06:00:00,Bavaria,307,169,266,Base
2023-10-19 07:00:00,Bavaria,433,156,211,Base
2023-10-19 08:00:00,Bavaria,266,74,282,Base
2023-10-19 09:00:00,Bavaria,188,67,136,HP_Boost
2023-10-19 10:00:00,Bavaria,217,60,112,Base
2023-10-19 11:00:00,Bavaria,227,36,78,Base
2023-10-19 12:00:00,Bavaria,215,142,69,HP_Boost
2023-10-19 13:00:00,Bavaria,117,163,231,Base
2023-10-19 14:00:00,Bavaria,313,6,3,HP_Boost
2023-10-19 15:00:00,Bavaria,225,91,181,HP_Boost
2023-10-19 16:00:00,Bavaria,55,123,51,HP_Boost
2023-10-19 17:00:00,Bavaria,289,60,243,Base
2023-10-19 18:00:00,Bavaria,356,189,36,Base
2023-10-19 19:00:00,Bavaria,199,3,130,Base
2023-10-19 20:00:00,Bavaria,187,11,76,Base
2023-10-19 21:00:00,Bavaria,409,98,160,HP_Boost
2023-10-19 22:00:00,Bavaria,156,138,35,Base
2023-10-19 23:00:00,Bavaria,281,21,267,HP_Boost
2023-10-20 00:00:00,Bavaria,296,58,224,Base
2023-10-20 01:00:00,Bavaria,353,185,281,Base
2023-10-20 02:00:00,Bavaria,277,49,59,Base
2023-10-20 03:00:00,Bavaria,226,61,2,Base
2023-10-20 04:00:00,Bavaria,108,11,7,Base
2023-10-20 05:00:00,Bavaria,139,27,123,Base
2023-10-20 06:00:00,Bavaria,275,98,150,Base
2023-10-20 07:00:00,Bavaria,496,95,252,HP_Boost
2023-10-20 08:00:00,Bavaria,480,132,287,Base
2023-10-20 09:00:00,Bavaria,457,58,48,Base
2023-10-20 10:00:00,Bavaria,175,55,271,Base
2023-10-20 11:00:00,Bavaria,363,163,207,HP_Boost
2023-10-20 12:00:00,Bavaria,430,98,213,HP_Boost
2023-10-20 13:00:00,Bavaria,198,102,97,HP_Boost
2023-10-20 14:00:00,Bavaria,349,135,61,HP_Boost
2023-10-20 15:00:00,Bavaria,396,139,191,HP_Boost
2023-10-20 16:00:00,Bavaria,235,140,268,HP_Boost
2023-10-20 17:00:00,Bavaria,236,36,58,HP_Boost
2023-10-20 18:00:00,Bavaria,336,74,169,Base
2023-10-20 19:00:00,Bavaria,236,10,276,HP_Boost
2023-10-20 20:00:00,Bavaria,182,86,242,HP_Boost
2023-10-20 21:00:00,Bavaria,439,196,215,HP_Boost
2023-10-20 22:00:00,Bavaria,368,79,231,Base
2023-10-20 23:00:00,Bavaria,139,1,87,Base
2023-10-21 00:00:00,Bavaria,406,125,10,Base
2023-10-21 01:00:00,Bavaria,188,197,45,Base
2023-10-21 02:00:00,Bavaria,96,26,291,HP_Boost
2023-10-21 03:00:00,Bavaria,138,128,102,HP_Boost
2023-10-21 04:00:00,Bavaria,489,27,54,HP_Boost
2023-10-21 05:00:00,Bavaria,207,189,88,Base
2023-10-21 06:00:00,Bavaria,193,20,166,HP_Boost
2023-10-21 07:00:00,Bavaria,224,17,93,Base
2023-10-21 08:00:00,Bavaria,376,57,28,HP_Boost
2023-10-21 09:00:00,Bavaria,483,160,64,Base
2023-10-21 10:00:00,Bavaria,71,133,108,Base
2023-10-21 11:00:00,Bavaria,437,81,143,HP_Boost
2023-10-21 12:00:00,Bavaria,481,175,1,Base
2023-10-21 13:00:00,Bavaria,398,121,20,Base
2023-10-21 14:00:00,Bavaria,54,153,97,HP_Boost
2023-10-21 15:00:00,Bavaria,467,131,103,HP_Boost
2023-10-21 16:00:00,Bavaria,215,26,119,Base
2023-10-21 17:00:00,Bavaria,344,54,293,HP_Boost
2023-10-21 18:00:00,Bavaria,486,131,91,Base
2023-10-21 19:00:00,Bavaria,98,0,164,HP_Boost
2023-10-21 20:00:00,Bavaria,225,13,206,Base
2023-10-21 21:00:00,Bavaria,400,35,51,Base
2023-10-21 22:00:00,Bavaria,84,178,182,HP_Boost
2023-10-21 23:00:00,Bavaria,128,33,52,HP_Boost
2023-10-22 00:00:00,Bavaria,432,199,147,Base
2023-10-22 01:00:00,Bavaria,499,141,8,HP_Boost
2023-10-22 02:00:00,Bavaria,368,128,268,Base
2023-10-22 03:00:00,Bavaria,397,18,158,HP_Boost
2023-10-22 04:00:00,Bavaria,441,177,38,Base
2023-10-22 05:00:00,Bavaria,63,138,220,Base
2023-10-22 06:00:00,Bavaria,230,122,125,HP_Boost
2023-10-22 07:00:00,Bavaria,151,26,248,HP_Boost
2023-10-22 08:00:00,Bavaria,236,146,263,HP_Boost
2023-10-22 09:00:00,Bavaria,498,180,107,HP_Boost
2023-10-22 10:00:00,Bavaria,96,187,101,HP_Boost
2023-10-22 11:00:00,Bavaria,481,156,238,HP_Boost
2023-10-22 12:00:00,Bavaria,307,6,101,Base
2023-10-22 13:00:00,Bavaria,339,156,45,Base
2023-10-22 14:00:00,Bavaria,460,132,180,HP_Boost
2023-10-22 15:00:00,Bavaria,252,142,115,Base
2023-10-22 16:00:00,Bavaria,113,124,140,HP_Boost
2023-10-22 17:00:00,Bavaria,476,68,31,Base
2023-10-22 18:00:00,Bavaria,259,44,247,Base
2023-10-22 19:00:00,Bavaria,64,149,136,Base
2023-10-22 20:00:00,Bavaria,267,183,169,HP_Boost
2023-10-22 21:00:00,Bavaria,412,186,212,Base
2023-10-22 22:00:00,Bavaria,398,132,131,Base
2023-10-22 23:00:00,Bavaria,81,26,240,HP_Boost
2023-10-23 00:00:00,Bavaria,399,94,251,HP_Boost
2023-10-23 01:00:00,Bavaria,166,79,174,Base
2023-10-23 02:00:00,Bavaria,456,188,253,Base
2023-10-23 03:00:00,Bavaria,358,159,237,Base
2023-10-23 04:00:00,Bavaria,172,113,114,Base
2023-10-23 05:00:00,Bavaria,463,182,202,HP_Boost
2023-10-23 06:00:00,Bavaria,121,133,45,HP_Boost
2023-10-23 07:00:00,Bavaria,212,74,143,Base
2023-10-23 08:00:00,Bavaria,496,97,107,Base
2023-10-23 09:00:00,Bavaria,171,15,245,Base
2023-10-23 10:00:00,Bavaria,423,69,4,HP_Boost
2023-10-23 11:00:00,Bavaria,67,98,51,HP_Boost
2023-10-23 12:00:00,Bavaria,146,41,156,HP_Boost
2023-10-23 13:00:00,Bavaria,131,52,240,HP_Boost
2023-10-23 14:00:00,Bavaria,62,80,62,Base
2023-10-23 15:00:00,Bavaria,465,75,143,Base
2023-10-23 16:00:00,Bavaria,170,37,199,HP_Boost
2023-10-23 17:00:00,Bavaria,361,77,288,HP_Boost
2023-10-23 18:00:00,Bavaria,368,112,62,Base
2023-10-23 19:00:00,Bavaria,111,144,1,Base
2023-10-23 20:00:00,Bavaria,399,179,33,Base
2023-10-23 21:00:00,Bavaria,438,148,77,HP_Boost
2023-10-23 22:00:00,Bavaria,220,88,0,Base
2023-10-23 23:00:00,Bavaria,410,114,2,Base
2023-10-24 00:00:00,Bavaria,464,80,264,Base
2023-10-24 01:00:00,Bavaria,361,82,56,HP_Boost
2023-10-24 02:00:00,Bavaria,379,196,139,HP_Boost
2023-10-24 03:00:00,Bavaria,291,49,65,Base
2023-10-24 04:00:00,Bavaria,391,38,43,HP_Boost
2023-10-24 05:00:00,Bavaria,332,57,186,Base
2023-10-24 06:00:00,Bavaria,397,62,76,HP_Boost
2023-10-24 07:00:00,Bavaria,176,148,297,Base
2023-10-24 08:00:00,Bavaria,424,146,99,HP_Boost
2023-10-24 09:00:00,Bavaria,428,190,290,Base
2023-10-24 10:00:00,Bavaria,77,154,245,Base
2023-10-24 11:00:00,Bavaria,337,18,66,Base
2023-10-24 12:00:00,Bavaria,220,106,176,Base
2023-10-24 13:00:00,Bavaria,323,64,91,HP_Boost
2023-10-24 14:00:00,Bavaria,237,35,214,HP_Boost
2023-10-24 15:00:00,Bavaria,228,131,176,HP_Boost
2023-10-24 16:00:00,Bavaria,321,29,78,HP_Boost
2023-10-24 17:00:00,Bavaria,424,178,244,HP_Boost
2023-10-24 18:00:00,Bavaria,246,13,277,HP_Boost
2023-10-24 19:00:00,Bavaria,292,166,182,HP_Boost
2023-10-24 20:00:00,Bavaria,242,29,84,HP_Boost
2023-10-24 21:00:00,Bavaria,218,14,139,HP_Boost
2023-10-24 22:00:00,Bavaria,427,68,67,HP_Boost
2023-10-24 23:00:00,Bavaria,146,69,77,Base
2023-10-25 00:00:00,Bavaria,449,164,208,Base
2023-10-25 01:00:00,Bavaria,300,107,176,HP_Boost
2023-10-25 02:00:00,Bavaria,185,5,50,HP_Boost
2023-10-25 03:00:00,Bavaria,449,97,271,HP_Boost
2023-10-25 04:00:00,Bavaria,173,77,282,HP_Boost
2023-10-25 05:00:00,Bavaria,397,167,223,Base
2023-10-25 06:00:00,Bavaria,458,80,129,HP_Boost
2023-10-25 07:00:00,Bavaria,361,93,19,Base
2023-10-25 08:00:00,Bavaria,125,125,170,Base
2023-10-25 09:00:00,Bavaria,424,53,10,Base
2023-10-25 10:00:00,Bavaria,112,11,36,Base
2023-10-25 11:00:00,Bavaria,216,31,31,HP_Boost
2023-10-25 12:00:00,Bavaria,487,14,230,Base
2023-10-25 13:00:00,Bavaria,453,40,65,Base
2023-10-25 14:00:00,Bavaria,408,90,1,HP_Boost
2023-10-25 15:00:00,Bavaria,223,164,299,HP_Boost
2023-10-25 16:00:00,Bavaria,208,12,69,HP_Boost
2023-10-25 17:00:00,Bavaria,309,97,212,HP_Boost
2023-10-25 18:00:00,Bavaria,153,188,53,HP_Boost
2023-10-25 19:00:00,Bavaria,78,151,218,HP_Boost
2023-10-25 20:00:00,Bavaria,438,65,213,HP_Boost
2023-10-25 21:00:00,Bavaria,54,125,56,Base
2023-10-25 22:00:00,Bavaria,404,10,143,HP_Boost
2023-10-25 23:00:00,Bavaria,259,177,85,Base
2023-10-26 00:00:00,Bavaria,462,161,196,Base
2023-10-26 01:00:00,Bavaria,291,71,43,HP_Boost
2023-10-26 02:00:00,Bavaria,451,40,170,Base
2023-10-26 03:00:00,Bavaria,267,181,162,Base
2023-10-26 04:00:00,Bavaria,447,190,28,HP_Boost
2023-10-26 05:00:00,Bavaria,158,128,141,HP_Boost
2023-10-26 06:00:00,Bavaria,444,49,118,HP_Boost
2023-10-26 07:00:00,Bavaria,152,38,24,Base
2023-10-26 08:00:00,Bavaria,155,46,270,Base
2023-10-26 09:00:00,Bavaria,145,191,202,Base
2023-10-26 10:00:00,Bavaria,103,125,209,Base
2023-10-26 11:00:00,Bavaria,252,65,103,Base
2023-10-26 12:00:00,Bavaria,102,50,61,HP_Boost
2023-10-26 13:00:00,Bavaria,469,145,186,Base
2023-10-26 14:00:00,Bavaria,379,184,36,Base
2023-10-26 15:00:00,Bavaria,262,106,188,HP_Boost
2023-10-26 16:00:00,Bavaria,460,107,268,Base
2023-10-26 17:00:00,Bavaria,411,90,112,HP_Boost
2023-10-26 18:00:00,Bavaria,101,30,275,Base
2023-10-26 19:00:00,Bavaria,281,147,48,HP_Boost
2023-10-26 20:00:00,Bavaria,434,99,210,HP_Boost
2023-10-26 21:00:00,Bavaria,432,28,211,HP_Boost
2023-10-26 22:00:00,Bavaria,420,129,213,Base
2023-10-26 23:00:00,Bavaria,107,83,109,HP_Boost
2023-10-27 00:00:00,Bavaria,61,121,216,Base
2023-10-27 01:00:00,Bavaria,276,125,36,Base
2023-10-27 02:00:00,Bavaria,395,13,157,HP_Boost
2023-10-27 03:00:00,Bavaria,450,164,0,Base
2023-10-27 04:00:00,Bavaria,408,1,207,Base
2023-10-27 05:00:00,Bavaria,471,132,264,HP_Boost
2023-10-27 06:00:00,Bavaria,284,86,127,Base
2023-10-27 07:00:00,Bavaria,356,195,116,HP_Boost
2023-10-27 08:00:00,Bavaria,163,21,146,Base
2023-10-27 09:00:00,Bavaria,322,119,16,HP_Boost
2023-10-27 10:00:00,Bavaria,279,84,40,Base
2023-10-27 11:00:00,Bavaria,116,173,38,Base
2023-10-27 12:00:00,Bavaria,344,149,26,Base
2023-10-27 13:00:00,Bavaria,307,29,183,Base
2023-10-27 14:00:00,Bavaria,243,91,254,HP_Boost
2023-10-27 15:00:00,Bavaria,296,107,57,HP_Boost
2023-10-27 16:00:00,Bavaria,206,152,269,HP_Boost
2023-10-27 17:00:00,Bavaria,411,92,12,HP_Boost
2023-10-27 18:00:00,Bavaria,360,197,24,Base
2023-10-27 19:00:00,Bavaria,253,71,277,Base
2023-10-27 20:00:00,Bavaria,407,145,145,HP_Boost
2023-10-27 21:00:00,Bavaria,185,133,63,Base
2023-10-27 22:00:00,Bavaria,122,94,37,HP_Boost
2023-10-27 23:00:00,Bavaria,215,26,56,Base
2023-10-28 00:00:00,Bavaria,300,73,248,HP_Boost
2023-10-28 01:00:00,Bavaria,333,176,265,HP_Boost
2023-10-28 02:00:00,Bavaria,446,137,97,HP_Boost
2023-10-28 03:00:00,Bavaria,343,113,170,Base
2023-10-28 04:00:00,Bavaria,473,16,117,HP_Boost
2023-10-28 05:00:00,Bavaria,229,25,104,Base
2023-10-28 06:00:00,Bavaria,369,136,121,HP_Boost
2023-10-28 07:00:00,Bavaria,265,114,76,HP_Boost
2023-10-28 08:00:00,Bavaria,220,90,149,HP_Boost
2023-10-28 09:00:00,Bavaria,473,115,98,Base
2023-10-28 10:00:00,Bavaria,214,119,178,HP_Boost
2023-10-28 11:00:00,Bavaria,461,146,152,HP_Boost
2023-10-28 12:00:00,Bavaria,215,147,61,HP_Boost
2023-10-28 13:00:00,Bavaria,456,149,192,Base
2023-10-28 14:00:00,Bavaria,138,82,235,HP_Boost
2023-10-28 15:00:00,Bavaria,159,50,252,HP_Boost
2023-10-28 16:00:00,Bavaria,50,66,236,HP_Boost
2023-10-28 17:00:00,Bavaria,453,149,138,Base
2023-10-28 18:00:00,Bavaria,251,167,248,HP_Boost
2023-10-28 19:00:00,Bavaria,487,61,182,Base
2023-10-28 20:00:00,Bavaria,78,147,30,HP_Boost
2023-10-28 21:00:00,Bavaria,169,96,236,Base
2023-10-28 22:00:00,Bavaria,189,92,175,HP_Boost
2023-10-28 23:00:00,Bavaria,255,152,200,Base
2023-10-29 00:00:00,Bavaria,241,45,143,Base
2023-10-29 01:00:00,Bavaria,141,183,158,Base
2023-10-29 02:00:00,Bavaria,475,63,232,Base
2023-10-29 03:00:00,Bavaria,128,73,48,Base
2023-10-29 04:00:00,Bavaria,56,140,175,HP_Boost
2023-10-29 05:00:00,Bavaria,404,66,100,Base
2023-10-29 06:00:00,Bavaria,338,132,8,Base
2023-10-29 07:00:00,Bavaria,65,198,281,HP_Boost
2023-10-29 08:00:00,Bavaria,249,49,118,HP_Boost
2023-10-29 09:00:00,Bavaria,72,2,279,Base
2023-10-29 10:00:00,Bavaria,68,135,211,Base
2023-10-29 11:00:00,Bavaria,118,149,297,HP_Boost
2023-10-29 12:00:00,Bavaria,261,152,104,HP_Boost
2023-10-29 13:00:00,Bavaria,109,74,182,HP_Boost
2023-10-29 14:00:00,Bavaria,71,182,38,Base
2023-10-29 15:00:00,Bavaria,400,183,222,Base
2023-10-29 16:00:00,Bavaria,245,31,134,Base
2023-10-29 17:00:00,Bavaria,343,42,228,Base
2023-10-29 18:00:00,Bavaria,233,123,140,Base
2023-10-29 19:00:00,Bavaria,396,173,169,Base
2023-10-29 20:00:00,Bavaria,161,184,83,Base
2023-10-29 21:00:00,Bavaria,245,134,298,Base
2023-10-29 22:00:00,Bavaria,228,9,83,Base
2023-10-29 23:00:00,Bavaria,410,18,184,HP_Boost
2023-10-30 00:00:00,Bavaria,109,113,199,Base
2023-10-30 01:00:00,Bavaria,251,158,299,HP_Boost
2023-10-30 02:00:00,Bavaria,162,73,272,HP_Boost
2023-10-30 03:00:00,Bavaria,226,143,229,HP_Boost
2023-10-30 04:00:00,Bavaria,373,119,45,HP_Boost
2023-10-30 05:00:00,Bavaria,128,113,244,Base
2023-10-30 06:00:00,Bavaria,179,157,26,Base
2023-10-30 07:00:00,Bavaria,272,168,194,HP_Boost
2023-10-30 08:00:00,Bavaria,468,157,205,Base
2023-10-30 09:00:00,Bavaria,188,89,123,HP_Boost
2023-10-30 10:00:00,Bavaria,434,132,52,Base
2023-10-30 11:00:00,Bavaria,406,82,143,Base
2023-10-30 12:00:00,Bavaria,346,110,85,HP_Boost
2023-10-30 13:00:00,Bavaria,247,17,75,Base
2023-10-30 14:00:00,Bavaria,260,133,149,HP_Boost
2023-10-30 15:00:00,Bavaria,499,96,280,HP_Boost
2023-10-30 16:00:00,Bavaria,491,92,64,HP_Boost
2023-10-30 17:00:00,Bavaria,315,29,147,Base
2023-10-30 18:00:00,Bavaria,138,148,117,HP_Boost
2023-10-30 19:00:00,Bavaria,134,61,49,Base
2023-10-30 20:00:00,Bavaria,437,165,286,Base
2023-10-30 21:00:00,Bavaria,453,195,150,Base
2023-10-30 22:00:00,Bavaria,380,51,259,Base
2023-10-30 23:00:00,Bavaria,447,77,287,Base
2023-10-31 00:00:00,Bavaria,276,153,128,HP_Boost
2023-10-31 01:00:00,Bavaria,311,5,250,HP_Boost
2023-10-31 02:00:00,Bavaria,317,157,41,HP_Boost
2023-10-31 03:00:00,Bavaria,153,88,31,Base
2023-10-31 04:00:00,Bavaria,107,177,72,HP_Boost
2023-10-31 05:00:00,Bavaria,242,77,36,HP_Boost
2023-10-31 06:00:00,Bavaria,263,86,61,HP_Boost
2023-10-31 07:00:00,Bavaria,55,64,193,HP_Boost
2023-10-31 08:00:00,Bavaria,496,110,12,Base
2023-10-31 09:00:00,Bavaria,442,21,213,HP_Boost
2023-10-31 10:00:00,Bavaria,152,38,248,Base
2023-10-31 11:00:00,Bavaria,398,151,184,Base
2023-10-31 12:00:00,Bavaria,198,98,150,HP_Boost
2023-10-31 13:00:00,Bavaria,140,143,29,Base
2023-10-31 14:00:00,Bavaria,219,98,214,HP_Boost
2023-10-31 15:00:00,Bavaria,117,10,81,HP_Boost
2023-10-31 16:00:00,Bavaria,288,133,299,HP_Boost
2023-10-31 17:00:00,Bavaria,353,179,182,Base
2023-10-31 18:00:00,Bavaria,164,166,177,Base
2023-10-31 19:00:00,Bavaria,50,115,193,HP_Boost
2023-10-31 20:00:00,Bavaria,366,124,261,Base
2023-10-31 21:00:00,Bavaria,369,83,186,Base
2023-10-31 22:00:00,Bavaria,268,12,137,Base
2023-10-31 23:00:00,Bavaria,330,184,188,Base
2023-11-01 00:00:00,Bavaria,186,148,253,Base
2023-11-01 01:00:00,Bavaria,231,170,73,HP_Boost
2023-11-01 02:00:00,Bavaria,336,174,238,Base
2023-11-01 03:00:00,Bavaria,392,56,26,HP_Boost
2023-11-01 04:00:00,Bavaria,249,128,23,HP_Boost
2023-11-01 05:00:00,Bavaria,56,106,23,HP_Boost
2023-11-01 06:00:00,Bavaria,52,140,113,Base
2023-11-01 07:00:00,Bavaria,70,58,213,HP_Boost
2023-11-01 08:00:00,Bavaria,176,72,49,HP_Boost
2023-11-01 09:00:00,Bavaria,357,68,258,Base
2023-11-01 10:00:00,Bavaria,411,111,279,HP_Boost
2023-11-01 11:00:00,Bavaria,139,186,266,HP_Boost
2023-11-01 12:00:00,Bavaria,50,85,157,HP_Boost
2023-11-01 13:00:00,Bavaria,172,115,163,HP_Boost
2023-11-01 14:00:00,Bavaria,158,144,183,Base
2023-11-01 15:00:00,Bavaria,325,196,215,Base
2023-11-01 16:00:00,Bavaria,230,51,231,HP_Boost
2023-11-01 17:00:00,Bavaria,358,16,30,Base
2023-11-01 18:00:00,Bavaria,431,4,168,Base
2023-11-01 19:00:00,Bavaria,234,96,106,Base
2023-11-01 20:00:00,Bavaria,292,186,75,HP_Boost
2023-11-01 21:00:00,Bavaria,152,115,266,Base
2023-11-01 22:00:00,Bavaria,265,140,202,Base
2023-11-01 23:00:00,Bavaria,293,37,177,HP_Boost
2023-11-02 00:00:00,Bavaria,56,13,79,HP_Boost
2023-11-02 01:00:00,Bavaria,471,6,299,HP_Boost
2023-11-02 02:00:00,Bavaria,314,57,261,HP_Boost
2023-11-02 03:00:00,Bavaria,212,170,10,HP_Boost
2023-11-02 04:00:00,Bavaria,242,117,21,HP_Boost
2023-11-02 05:00:00,Bavaria,188,80,244,Base
2023-11-02 06:00:00,Bavaria,144,166,220,HP_Boost
2023-11-02 07:00:00,Bavaria,122,139,292,Base
2023-11-02 08:00:00,Bavaria,184,63,217,Base
2023-11-02 09:00:00,Bavaria,223,129,256,HP_Boost
2023-11-02 10:00:00,Bavaria,120,148,38,Base
2023-11-02 11:00:00,Bavaria,241,13,155,HP_Boost
2023-11-02 12:00:00,Bavaria,297,102,195,HP_Boost
2023-11-02 13:00:00,Bavaria,342,61,26,Base
2023-11-02 14:00:00,Bavaria,150,196,216,HP_Boost
2023-11-02 15:00:00,Bavaria,169,37,186,Base
2023-11-02 16:00:00,Bavaria,127,132,146,HP_Boost
2023-11-02 17:00:00,Bavaria,410,22,265,Base
2023-11-02 18:00:00,Bavaria,424,138,142,Base
2023-11-02 19:00:00,Bavaria,478,64,247,HP_Boost
2023-11-02 20:00:00,Bavaria,137,110,48,HP_Boost
2023-11-02 21:00:00,Bavaria,69,13,213,Base
2023-11-02 22:00:00,Bavaria,83,137,101,HP_Boost
2023-11-02 23:00:00,Bavaria,170,17,183,Base
2023-11-03 00:00:00,Bavaria,159,67,291,HP_Boost
2023-11-03 01:00:00,Bavaria,82,27,74,HP_Boost
2023-11-03 02:00:00,Bavaria,262,75,12,HP_Boost
2023-11-03 03:00:00,Bavaria,187,109,219,HP_Boost
2023-11-03 04:00:00,Bavaria,405,112,134,Base
2023-11-03 05:00:00,Bavaria,498,25,75,HP_Boost
2023-11-03 06:00:00,Bavaria,356,92,139,HP_Boost
2023-11-03 07:00:00,Bavaria,263,158,68,HP_Boost
2023-11-03 08:00:00,Bavaria,291,38,251,Base
2023-11-03 09:00:00,Bavaria,230,75,210,HP_Boost
2023-11-03 10:00:00,Bavaria,482,14,233,Base
2023-11-03 11:00:00,Bavaria,464,4,143,Base
2023-11-03 12:00:00,Bavaria,81,66,195,HP_Boost
2023-11-03 13:00:00,Bavaria,341,38,68,Base
2023-11-03 14:00:00,Bavaria,284,176,274,Base
2023-11-03 15:00:00,Bavaria,83,150,70,Base
2023-11-03 16:00:00,Bavaria,246,184,124,Base
2023-11-03 17:00:00,Bavaria,362,193,232,HP_Boost
2023-11-03 18:00:00,Bavaria,444,190,194,HP_Boost
2023-11-03 19:00:00,Bavaria,169,113,299,HP_Boost
2023-11-03 20:00:00,Bavaria,300,162,60,Base
2023-11-03 21:00:00,Bavaria,111,36,273,HP_Boost
2023-11-03 22:00:00,Bavaria,420,95,145,HP_Boost
2023-11-03 23:00:00,Bavaria,99,199,235,Base
2023-11-04 00:00:00,Bavaria,348,109,12,Base
2023-11-04 01:00:00,Bavaria,371,26,191,Base
2023-11-04 02:00:00,Bavaria,455,125,93,Base
2023-11-04 03:00:00,Bavaria,475,139,173,Base
2023-11-04 04:00:00,Bavaria,82,185,83,Base
2023-11-04 05:00:00,Bavaria,152,6,275,Base
2023-11-04 06:00:00,Bavaria,51,167,167,HP_Boost
2023-11-04 07:00:00,Bavaria,102,144,270,Base
2023-11-04 08:00:00,Bavaria,65,22,26,HP_Boost
2023-11-04 09:00:00,Bavaria,203,25,36,Base
2023-11-04 10:00:00,Bavaria,475,109,234,Base
2023-11-04 11:00:00,Bavaria,204,19,5,Base
2023-11-04 12:00:00,Bavaria,360,0,80,HP_Boost
2023-11-04 13:00:00,Bavaria,308,8,19,Base
2023-11-04 14:00:00,Bavaria,217,182,229,HP_Boost
2023-11-04 15:00:00,Bavaria,240,12,208,HP_Boost
2023-11-04 16:00:00,Bavaria,317,55,139,Base
2023-11-04 17:00:00,Bavaria,124,118,298,Base
2023-11-04 18:00:00,Bavaria,224,24,144,Base
2023-11-04 19:00:00,Bavaria,310,86,239,Base
2023-11-04 20:00:00,Bavaria,399,73,274,Base
2023-11-04 21:00:00,Bavaria,257,124,142,Base
2023-11-04 22:00:00,Bavaria,426,138,27,HP_Boost
2023-11-04 23:00:00,Bavaria,115,144,271,Base
2023-11-05 00:00:00,Bavaria,245,90,203,Base
2023-11-05 01:00:00,Bavaria,237,159,23,HP_Boost
2023-11-05 02:00:00,Bavaria,433,103,86,Base
2023-11-05 03:00:00,Bavaria,497,15,104,HP_Boost
2023-11-05 04:00:00,Bavaria,371,79,135,HP_Boost
2023-11-05 05:00:00,Bavaria,356,96,12,HP_Boost
2023-11-05 06:00:00,Bavaria,475,34,32,HP_Boost
2023-11-05 07:00:00,Bavaria,148,2,240,Base
2023-11-05 08:00:00,Bavaria,168,97,10,HP_Boost
2023-11-05 09:00:00,Bavaria,133,119,181,Base
2023-11-05 10:00:00,Bavaria,466,101,3,HP_Boost
2023-11-05 11:00:00,Bavaria,103,161,14,Base
2023-11-05 12:00:00,Bavaria,357,135,14,Base
2023-11-05 13:00:00,Bavaria,477,198,49,Base
2023-11-05 14:00:00,Bavaria,390,183,204,HP_Boost
2023-11-05 15:00:00,Bavaria,331,24,119,Base
2023-11-05 16:00:00,Bavaria,428,132,291,Base
2023-11-05 17:00:00,Bavaria,301,66,174,HP_Boost
2023-11-05 18:00:00,Bavaria,299,89,280,HP_Boost
2023-11-05 19:00:00,Bavaria,78,115,100,Base
2023-11-05 20:00:00,Bavaria,94,132,196,Base
2023-11-05 21:00:00,Bavaria,375,190,289,HP_Boost
2023-11-05 22:00:00,Bavaria,149,30,197,Base
2023-11-05 23:00:00,Bavaria,238,40,257,HP_Boost
2023-11-06 00:00:00,Bavaria,219,126,129,Base
2023-11-06 01:00:00,Bavaria,261,2,218,Base
2023-11-06 02:00:00,Bavaria,384,193,109,Base
2023-11-06 03:00:00,Bavaria,361,110,118,HP_Boost
2023-11-06 04:00:00,Bavaria,145,77,204,Base
2023-11-06 05:00:00,Bavaria,151,54,252,Base
2023-11-06 06:00:00,Bavaria,385,128,56,Base
2023-11-06 07:00:00,Bavaria,429,91,271,Base
2023-11-06 08:00:00,Bavaria,61,133,12,HP_Boost
2023-11-06 09:00:00,Bavaria,272,161,282,Base
2023-11-06 10:00:00,Bavaria,104,133,264,HP_Boost
2023-11-06 11:00:00,Bavaria,156,95,107,HP_Boost
2023-11-06 12:00:00,Bavaria,238,136,72,Base
2023-11-06 13:00:00,Bavaria,405,64,75,Base
2023-11-06 14:00:00,Bavaria,419,20,259,Base
2023-11-06 15:00:00,Bavaria,244,57,65,HP_Boost
2023-11-06 16:00:00,Bavaria,248,75,223,HP_Boost
2023-11-06 17:00:00,Bavaria,123,139,17,Base
2023-11-06 18:00:00,Bavaria,491,83,94,HP_Boost
2023-11-06 19:00:00,Bavaria,330,112,79,HP_Boost
2023-11-06 20:00:00,Bavaria,232,128,93,HP_Boost
2023-11-06 21:00:00,Bavaria,200,115,227,Base
2023-11-06 22:00:00,Bavaria,82,20,63,HP_Boost
2023-11-06 23:00:00,Bavaria,458,99,162,HP_Boost
2023-11-07 00:00:00,Bavaria,493,31,94,HP_Boost
2023-11-07 01:00:00,Bavaria,192,13,239,Base
2023-11-07 02:00:00,Bavaria,397,77,274,HP_Boost
2023-11-07 03:00:00,Bavaria,271,172,62,HP_Boost
